number,start_tick,start_frame,freezetime_end_tick,freezetime_end_frame,end_tick,end_frame,end_officially_tick,end_officially_frame,team_a_name,team_b_name,score_team_a,score_team_b,team_a_side,team_b_side,team_a_start_money,team_b_start_money,team_a_equipment_value,team_b_equipment_value,team_a_money_spent,team_b_money_spent,team_a_economy_type,team_b_economy_type,duration,end_reason,winner_name,winner_side,overtime_number,match_checksum
18,172182,212985,173462,214943,180336,223355,180784,223884,MOUZ,Vitality,9,9,2,3,37100,19500,27250,28100,26250,12500,full,full,130323,8,Vitality,3,0,18034f73d2236d5d
19,182989,226961,184269,228880,189720,235413,190168,235987,MOUZ,Vitality,9,10,2,3,21550,24750,21300,29150,20300,21500,full,full,106219,8,Vitality,3,0,18034f73d2236d5d
20,190168,235987,191448,237921,195988,243438,196436,243995,MOUZ,Vitality,9,11,2,3,13850,20200,4400,29350,4200,13200,eco,full,93639,8,Vitality,3,0,18034f73d2236d5d
21,196436,243995,197716,245935,204551,254183,204999,254712,MOUZ,Vitality,10,11,2,3,24450,24350,25000,29900,24000,9650,full,full,128035,9,MOUZ,2,0,18034f73d2236d5d
22,207097,257584,208377,259475,217595,270517,218043,271053,MOUZ,Vitality,11,11,2,3,18500,22600,24100,23100,15000,22100,full,full,162533,1,MOUZ,2,0,18034f73d2236d5d
23,218043,271053,219323,272888,221561,275562,222009,276080,MOUZ,Vitality,11,12,2,3,22200,10100,27650,9700,8500,2200,full,semi,56666,8,Vitality,3,0,18034f73d2236d5d
24,224255,279098,225535,280939,231302,287856,231302,287856,MOUZ,Vitality,11,13,2,3,13150,24900,23550,30350,22550,18300,full,full,110064,8,Vitality,3,0,18034f73d2236d5d
1,237,360,7476,9882,14836,18439,15284,18956,Team Spirit,Virtus.Pro,1,0,3,2,4000,4000,4750,4250,3450,3450,pistol,pistol,224505,12,Team Spirit,3,0,6fc64938652a32cf
2,15284,18956,16564,20880,21898,27401,22346,27935,Team Spirit,Virtus.Pro,1,1,3,2,18000,8450,18800,8850,16350,8000,semi,force-buy,104870,1,Virtus.Pro,2,0,6fc64938652a32cf
3,22346,27935,25261,32036,32968,41647,33416,42240,Team Spirit,Virtus.Pro,1,2,3,2,8950,18850,16850,20200,7650,17900,force-buy,full,170276,1,Virtus.Pro,2,0,6fc64938652a32cf
4,33416,42240,34696,44102,40298,50857,40746,51395,Team Spirit,Virtus.Pro,2,2,3,2,10800,19650,8650,21650,1100,7300,semi,full,107006,8,Team Spirit,3,0,6fc64938652a32cf
5,40746,51395,42026,53230,50824,63833,51272,64406,Team Spirit,Virtus.Pro,2,3,3,2,27450,19950,26500,20100,16900,19400,full,full,154455,1,Virtus.Pro,2,0,6fc64938652a32cf
6,57905,72855,59185,74666,66545,83619,66993,84187,Team Spirit,Virtus.Pro,3,3,3,2,18450,18950,28450,24300,15450,15600,full,full,133667,12,Team Spirit,3,0,6fc64938652a32cf
7,66993,84187,68273,86104,76336,95540,76784,96076,Team Spirit,Virtus.Pro,4,3,3,2,20450,9550,29450,13550,14300,9250,full,force-buy,140982,7,Team Spirit,3,0,6fc64938652a32cf
8,76784,96076,78064,98062,82215,103136,82663,103717,Team Spirit,Virtus.Pro,5,3,3,2,25450,13700,29850,4500,14300,4150,full,eco,87671,8,Team Spirit,3,0,6fc64938652a32cf
9,84919,106791,86199,108697,90736,114105,91184,114644,Team Spirit,Virtus.Pro,5,4,3,2,28700,22150,30750,22800,13700,21600,full,full,90825,9,Virtus.Pro,2,0,6fc64938652a32cf
10,91184,114644,94130,118644,102108,128235,102556,128784,Team Spirit,Virtus.Pro,5,5,3,2,22700,18600,23400,24000,22200,14400,full,full,168773,1,Virtus.Pro,2,0,6fc64938652a32cf
11,102556,128784,103836,130553,107914,135578,108362,136139,Team Spirit,Virtus.Pro,6,5,3,2,11000,23200,8050,25000,2850,16900,semi,full,84368,8,Team Spirit,3,0,6fc64938652a32cf
12,108362,136139,109642,138003,115348,144868,116308,146011,Team Spirit,Virtus.Pro,7,5,3,2,25900,13600,28300,13900,15100,13100,full,force-buy,108397,8,Team Spirit,3,0,6fc64938652a32cf
13,116308,146011,128612,161759,132648,166420,133096,166938,Team Spirit,Virtus.Pro,7,6,2,3,4000,4000,4700,4150,3300,3550,pistol,pistol,253439,8,Virtus.Pro,3,0,6fc64938652a32cf
14,133096,166938,134376,169020,139126,174643,139574,175178,Team Spirit,Virtus.Pro,7,7,2,3,11400,18200,2450,18500,1650,17400,eco,semi,95681,8,Virtus.Pro,3,0,6fc64938652a32cf
15,139574,175178,140854,177095,146065,183542,146513,184137,Team Spirit,Virtus.Pro,8,7,2,3,22050,19150,21150,21900,20450,8850,full,semi,103864,1,Team Spirit,2,0,6fc64938652a32cf
16,146513,184137,147793,186147,153430,192979,153878,193556,Team Spirit,Virtus.Pro,9,7,2,3,20600,17600,24400,22000,9100,17100,full,force-buy,109800,9,Team Spirit,2,0,6fc64938652a32cf
17,156453,196884,157733,198788,159797,201338,160245,201893,Team Spirit,Virtus.Pro,10,7,2,3,29550,10000,25000,1200,4750,200,full,eco,55309,9,Team Spirit,2,0,6fc64938652a32cf
18,160245,201893,161525,203971,165602,209029,166050,209556,Team Spirit,Virtus.Pro,10,8,2,3,42550,22400,27650,23600,13650,22100,full,full,88615,8,Virtus.Pro,3,0,6fc64938652a32cf
19,168149,212424,169429,214296,177860,224298,178308,224853,Team Spirit,Virtus.Pro,11,8,2,3,36300,18050,27150,26300,26650,12350,full,full,147451,1,Team Spirit,2,0,6fc64938652a32cf
20,178308,224853,179588,226699,186718,235176,187166,235724,Team Spirit,Virtus.Pro,11,9,2,3,28650,15800,27250,20200,13200,15550,full,force-buy,128191,7,Virtus.Pro,3,0,6fc64938652a32cf
21,187166,235724,188446,237655,196836,247655,197284,248183,Team Spirit,Virtus.Pro,12,9,2,3,26350,19950,25850,28300,24750,14000,full,full,148159,9,Team Spirit,2,0,6fc64938652a32cf
22,199553,251385,200833,253181,205933,259375,205933,259375,Team Spirit,Virtus.Pro,13,9,2,3,20900,9550,26150,14600,15600,13800,full,force-buy,99220,9,Team Spirit,2,0,6fc64938652a32cf
1,231,334,8292,10546,14926,18250,15374,18785,Team Spirit,Virtus.Pro,1,0,3,2,4000,4000,4550,4200,3550,3400,pistol,pistol,224865,8,Team Spirit,3,0,82cb88175f50da9d
2,15374,18785,16654,20551,22001,26911,22449,27464,Team Spirit,Virtus.Pro,2,0,3,2,18200,10700,19950,2100,17800,1300,semi,eco,101990,8,Team Spirit,3,0,82cb88175f50da9d
3,22449,27464,23729,29249,33581,41121,34029,41687,Team Spirit,Virtus.Pro,2,1,3,2,18150,21400,24750,21950,5600,20550,full,full,171410,1,Virtus.Pro,2,0,82cb88175f50da9d
4,34029,41687,35309,43459,41691,51406,42139,51959,Team Spirit,Virtus.Pro,2,2,3,2,19850,19550,25150,25200,16600,10200,full,full,121984,9,Virtus.Pro,2,0,82cb88175f50da9d
5,42139,51959,43419,53894,48990,60546,49438,61133,Team Spirit,Virtus.Pro,2,3,3,2,13350,26600,3000,25800,2500,14850,eco,full,107776,9,Virtus.Pro,2,0,82cb88175f50da9d
6,51422,63748,52702,65656,61184,75833,61632,76393,Team Spirit,Virtus.Pro,3,3,3,2,23450,30100,24400,27550,23200,11800,full,full,151680,7,Team Spirit,3,0,82cb88175f50da9d
7,61632,76393,62912,78322,72454,89791,72902,90332,Team Spirit,Virtus.Pro,3,4,3,2,19650,29200,29450,27150,16350,25950,full,full,168159,1,Virtus.Pro,2,0,82cb88175f50da9d
8,74886,92928,76166,94714,85123,105308,85571,105851,Team Spirit,Virtus.Pro,3,5,3,2,14600,22250,13500,23000,6950,22000,semi,full,155382,1,Virtus.Pro,2,0,82cb88175f50da9d
9,85571,105851,86851,107829,95992,118880,96440,119398,Team Spirit,Virtus.Pro,4,5,3,2,20850,19250,25000,22850,18600,13950,full,full,163528,7,Team Spirit,3,0,82cb88175f50da9d
10,99013,122908,100293,124798,107077,132737,107525,133302,Team Spirit,Virtus.Pro,5,5,3,2,20850,17100,22400,21600,20400,16800,semi,full,123364,8,Team Spirit,3,0,82cb88175f50da9d
11,107525,133302,108805,135162,112224,139203,112672,139790,Team Spirit,Virtus.Pro,6,5,3,2,18800,10400,25900,1600,12700,1000,full,eco,74064,8,Team Spirit,3,0,82cb88175f50da9d
12,112672,139790,113952,141852,118700,147844,119660,148952,Team Spirit,Virtus.Pro,6,6,3,2,24750,21400,32900,21600,14350,20600,full,full,101086,9,Virtus.Pro,2,0,82cb88175f50da9d
13,119660,148952,132488,164995,135718,168820,136166,169357,Team Spirit,Virtus.Pro,6,7,2,3,4000,4000,5300,4000,3400,3400,pistol,pistol,249365,8,Virtus.Pro,3,0,82cb88175f50da9d
14,136166,169357,137446,171162,139575,173729,140023,174287,Team Spirit,Virtus.Pro,6,8,2,3,11000,18350,1700,20150,900,17900,eco,semi,54873,8,Virtus.Pro,3,0,82cb88175f50da9d
15,140023,174287,141303,176156,146651,182646,147099,183193,Team Spirit,Virtus.Pro,7,8,2,3,22400,19100,23000,24400,22000,7600,full,full,104914,1,Team Spirit,2,0,82cb88175f50da9d
16,147099,183193,148379,185121,155619,193935,156067,194487,Team Spirit,Virtus.Pro,8,8,2,3,19400,19100,25400,25050,11200,18650,full,full,134824,1,Team Spirit,2,0,82cb88175f50da9d
17,156067,194487,157347,196297,164816,205344,165264,205869,Team Spirit,Virtus.Pro,9,8,2,3,26600,10250,25600,22950,9700,9150,full,full,136267,9,Team Spirit,2,0,82cb88175f50da9d
18,165264,205869,166544,207568,172304,214522,172752,215052,Team Spirit,Virtus.Pro,10,8,2,3,34950,13900,27550,4000,20700,3600,full,eco,108604,9,Team Spirit,2,0,82cb88175f50da9d
19,175397,218504,176677,220267,182427,227244,182875,227843,Team Spirit,Virtus.Pro,11,8,2,3,31700,25400,27850,26000,16700,25000,full,full,109696,1,Team Spirit,2,0,82cb88175f50da9d
20,182875,227843,184155,229807,193172,240558,193620,241125,Team Spirit,Virtus.Pro,12,8,2,3,33500,17500,27550,25750,8100,14500,full,full,159587,9,Team Spirit,2,0,82cb88175f50da9d
21,193620,241125,194900,242995,202260,251712,202708,252236,Team Spirit,Virtus.Pro,12,9,2,3,43250,20600,27750,21450,12800,20450,full,force-buy,132878,12,Virtus.Pro,3,0,82cb88175f50da9d
22,205017,255332,206297,257213,211972,264140,211972,264140,Team Spirit,Virtus.Pro,13,9,2,3,34700,17000,25400,20050,20400,15100,full,semi,110550,9,Team Spirit,2,0,82cb88175f50da9d
1,231,335,1731,2264,8139,9591,8587,10112,Natus Vincere,Eternal Fire,1,0,3,2,4000,4000,4350,4350,3550,3350,pistol,pistol,119015,8,Natus Vincere,3,0,c012dade27b4d14e
2,8587,10112,9867,11872,17040,20356,17488,20884,Natus Vincere,Eternal Fire,1,1,3,2,18200,10450,20600,10650,17500,10150,semi,force-buy,131719,1,Eternal Fire,2,0,c012dade27b4d14e
3,17488,20884,18768,22540,25783,31013,26231,31560,Natus Vincere,Eternal Fire,1,2,3,2,7700,19000,16150,22150,6350,11200,force-buy,full,130240,9,Eternal Fire,2,0,c012dade27b4d14e
4,26231,31560,27511,33312,33916,40839,34364,41364,Natus Vincere,Eternal Fire,1,3,3,2,11150,26750,1200,23600,200,9500,eco,full,119311,9,Eternal Fire,2,0,c012dade27b4d14e
5,36760,44408,38040,46116,45245,54822,45693,55366,Natus Vincere,Eternal Fire,2,3,3,2,23250,35900,23750,23500,23050,9400,full,full,133905,8,Natus Vincere,3,0,c012dade27b4d14e
6,45693,55366,46973,57138,54646,66300,55094,66875,Natus Vincere,Eternal Fire,2,4,3,2,17950,34100,25300,25400,13700,24600,full,full,140591,1,Eternal Fire,2,0,c012dade27b4d14e
7,57708,70187,58988,71940,68021,82751,68469,83276,Natus Vincere,Eternal Fire,2,5,3,2,14050,27900,24350,27350,11450,11450,full,full,161550,1,Eternal Fire,2,0,c012dade27b4d14e
8,68469,83276,69749,85134,78780,95736,79228,96252,Natus Vincere,Eternal Fire,2,6,3,2,15500,35750,5950,27750,5100,17000,semi,full,160213,1,Eternal Fire,2,0,c012dade27b4d14e
9,79228,96252,80508,98119,87868,107071,88316,107633,Natus Vincere,Eternal Fire,3,6,3,2,25800,37450,27400,27650,23300,16700,full,full,139113,12,Natus Vincere,3,0,c012dade27b4d14e
10,88316,107633,89596,109426,96056,117140,96504,117660,Natus Vincere,Eternal Fire,3,7,3,2,19650,25350,28250,27650,13200,17200,full,full,122243,1,Eternal Fire,2,0,c012dade27b4d14e
11,98746,120489,100026,122280,106674,130295,107122,130837,Natus Vincere,Eternal Fire,4,7,3,2,19550,26750,19650,25700,19250,25000,force-buy,full,126087,8,Natus Vincere,3,0,c012dade27b4d14e
12,107122,130837,108402,132622,114498,139947,115458,141061,Natus Vincere,Eternal Fire,5,7,3,2,17850,9550,23450,9650,16850,9250,full,force-buy,117138,7,Natus Vincere,3,0,c012dade27b4d14e
13,115458,141061,127318,155284,134709,163798,135157,164321,Natus Vincere,Eternal Fire,6,7,2,3,4000,4000,4750,3950,3350,3550,pistol,pistol,292357,1,Natus Vincere,2,0,c012dade27b4d14e
14,135157,164321,136437,166068,141702,172335,142150,172858,Natus Vincere,Eternal Fire,7,7,2,3,19650,10850,19950,11600,18950,10600,semi,force-buy,103045,1,Natus Vincere,2,0,c012dade27b4d14e
15,142150,172858,143430,174605,149877,182165,150325,182707,Natus Vincere,Eternal Fire,8,7,2,3,19400,12250,21150,8300,4300,1000,full,semi,119671,1,Natus Vincere,2,0,c012dade27b4d14e
16,150325,182707,151605,184475,160395,194948,160843,195485,Natus Vincere,Eternal Fire,8,8,2,3,33800,26350,22350,26350,8700,23450,full,full,157397,7,Eternal Fire,3,0,c012dade27b4d14e
17,163512,198896,164792,200576,172152,209303,172600,209831,Natus Vincere,Eternal Fire,8,9,2,3,36000,22300,25500,29950,24900,15600,full,full,133815,12,Eternal Fire,3,0,c012dade27b4d14e
18,172600,209831,173880,211621,182023,221172,182471,221701,Natus Vincere,Eternal Fire,9,9,2,3,19000,23950,13400,29750,8200,10200,semi,full,145825,1,Natus Vincere,2,0,c012dade27b4d14e
19,184876,224638,186156,226365,192424,233946,192872,234517,Natus Vincere,Eternal Fire,9,10,2,3,29800,23550,28750,26850,11550,22550,full,full,119684,8,Eternal Fire,3,0,c012dade27b4d14e
20,192872,234517,194152,236225,200094,243314,200542,243865,Natus Vincere,Eternal Fire,9,11,2,3,25350,18450,24000,27250,23200,13200,full,full,113113,8,Eternal Fire,3,0,c012dade27b4d14e
21,200542,243865,201822,245619,208069,253026,208517,253599,Natus Vincere,Eternal Fire,9,12,2,3,11950,22800,2800,30250,2600,11100,eco,full,117794,8,Eternal Fire,3,0,c012dade27b4d14e
22,208517,253599,209797,255313,216315,263053,216315,263053,Natus Vincere,Eternal Fire,9,13,2,3,15250,40450,22400,30950,21400,6750,full,full,121561,8,Eternal Fire,3,0,c012dade27b4d14e
1,233,335,7810,9376,12575,14875,13023,15417,Eternal Fire,Natus Vincere,1,0,3,2,4000,4000,4500,5050,3400,3350,pistol,pistol,186738,8,Eternal Fire,3,0,7f818e63ddcc876d
2,13023,15417,14303,17169,18825,22468,19273,23015,Eternal Fire,Natus Vincere,2,0,3,2,18350,10450,21000,3100,17350,2300,semi,eco,90556,8,Eternal Fire,3,0,7f818e63ddcc876d
3,19273,23015,20553,24692,24520,29415,24968,29941,Eternal Fire,Natus Vincere,3,0,3,2,19350,20450,26950,20750,11400,19750,full,full,82195,8,Eternal Fire,3,0,7f818e63ddcc876d
4,24968,29941,26248,31666,34375,41277,34823,41792,Eternal Fire,Natus Vincere,4,0,3,2,25700,16100,30450,7250,21050,7050,full,semi,145589,7,Eternal Fire,3,0,7f818e63ddcc876d
5,37413,45121,38693,46769,46053,55425,46501,55962,Eternal Fire,Natus Vincere,4,1,3,2,23750,30550,27800,29300,22200,26250,full,full,132335,9,Natus Vincere,2,0,7f818e63ddcc876d
6,46501,55962,47781,57748,53242,64052,53690,64598,Eternal Fire,Natus Vincere,4,2,3,2,9050,21550,9400,26450,9000,15400,force-buy,full,103900,9,Natus Vincere,2,0,7f818e63ddcc876d
7,53690,64598,54970,66336,61104,73471,61552,74006,Eternal Fire,Natus Vincere,4,3,3,2,11050,23600,1500,25600,700,14550,eco,full,113956,9,Natus Vincere,2,0,7f818e63ddcc876d
8,63553,76597,64833,78296,72193,86890,72641,87445,Eternal Fire,Natus Vincere,5,3,3,2,23850,27100,24400,26750,23400,19700,full,full,132194,12,Eternal Fire,3,0,7f818e63ddcc876d
9,72641,87445,73921,89243,79892,96456,80340,97007,Eternal Fire,Natus Vincere,6,3,3,2,17200,13900,22150,23450,16200,13200,semi,full,115729,7,Eternal Fire,3,0,7f818e63ddcc876d
10,80340,97007,81620,98805,86951,105201,87399,105769,Eternal Fire,Natus Vincere,7,3,3,2,21000,16600,32400,7800,15500,7400,full,semi,105236,8,Eternal Fire,3,0,7f818e63ddcc876d
11,87399,105769,88679,107561,93617,113384,94065,113936,Eternal Fire,Natus Vincere,8,3,3,2,22650,23800,33000,24200,9850,23000,full,full,97800,8,Eternal Fire,3,0,7f818e63ddcc876d
12,94065,113936,95345,115729,99720,121005,100680,122118,Eternal Fire,Natus Vincere,9,3,3,2,30150,18100,32900,18600,11250,17600,full,force-buy,90787,8,Eternal Fire,3,0,7f818e63ddcc876d
13,100680,122118,112886,136843,115524,139903,115972,140433,Eternal Fire,Natus Vincere,9,4,2,3,4000,4000,4200,4350,3400,3550,pistol,pistol,228414,8,Natus Vincere,3,0,7f818e63ddcc876d
14,115972,140433,117252,142232,121950,147731,122398,148283,Eternal Fire,Natus Vincere,9,5,2,3,11300,18200,1500,19700,700,17750,eco,semi,93728,8,Natus Vincere,3,0,7f818e63ddcc876d
15,122398,148283,123678,150071,126283,153248,126731,153810,Eternal Fire,Natus Vincere,10,5,2,3,22600,19400,22400,25400,21400,9850,full,full,63765,9,Eternal Fire,2,0,7f818e63ddcc876d
16,126731,153810,128011,155508,133067,161632,133515,162186,Eternal Fire,Natus Vincere,11,5,2,3,18950,17150,27850,3300,11200,2500,full,eco,100458,9,Eternal Fire,2,0,7f818e63ddcc876d
17,133515,162186,134795,164013,142166,172875,142614,173434,Eternal Fire,Natus Vincere,12,5,2,3,25600,24150,27350,25300,5650,23800,full,full,137279,9,Eternal Fire,2,0,7f818e63ddcc876d
18,142614,173434,143894,175298,147312,179501,147312,179501,Eternal Fire,Natus Vincere,13,5,2,3,49750,14650,27950,13000,6100,12200,full,force-buy,77919,9,Eternal Fire,2,0,7f818e63ddcc876d
1,256,367,4331,5439,7231,8916,7679,9492,G2,The MongolZ,0,1,3,2,4000,4000,5000,4400,3400,3400,pistol,pistol,105033,9,The MongolZ,2,0,89b8802513b7153c
2,7679,9492,8959,11495,11162,14248,11610,14836,G2,The MongolZ,0,2,3,2,10700,18650,1200,19900,200,17900,eco,semi,58432,9,The MongolZ,2,0,89b8802513b7153c
3,11610,14836,12890,16792,20122,25401,20570,25923,G2,The MongolZ,0,3,3,2,22500,19100,23450,21200,22250,3000,full,full,129801,1,The MongolZ,2,0,89b8802513b7153c
4,20570,25923,21850,28000,30800,38755,31248,39286,G2,The MongolZ,0,4,3,2,16250,35400,8950,27150,8950,26450,semi,full,157654,1,The MongolZ,2,0,89b8802513b7153c
5,31248,39286,32528,41280,36251,45901,36699,46446,G2,The MongolZ,1,4,3,2,24600,27450,26550,25200,21050,6250,full,full,81272,7,G2,3,0,89b8802513b7153c
6,36699,46446,37979,48523,43049,54841,43497,55385,G2,The MongolZ,1,5,3,2,22850,31900,29400,26550,14150,25850,full,full,103141,1,The MongolZ,2,0,89b8802513b7153c
7,45673,58285,46953,60163,54313,68992,54761,69520,G2,The MongolZ,2,5,3,2,24000,24450,29750,24550,14050,23250,full,full,131546,12,G2,3,0,89b8802513b7153c
8,57201,72662,58481,74493,64639,82004,65087,82562,G2,The MongolZ,3,5,3,2,27500,7800,29300,7650,22000,7650,full,force-buy,114776,8,G2,3,0,89b8802513b7153c
9,65087,82562,66367,84460,68253,86890,68701,87449,G2,The MongolZ,4,5,3,2,23250,9950,30850,1200,10900,200,full,eco,53173,8,G2,3,0,89b8802513b7153c
10,68701,87449,69981,89372,76659,97354,77107,97880,G2,The MongolZ,5,5,3,2,29900,21750,31650,22500,5400,21500,full,full,121693,7,G2,3,0,89b8802513b7153c
11,79225,100614,80505,102657,87865,111754,88313,112302,G2,The MongolZ,6,5,3,2,43300,18850,30400,23850,25600,16400,full,full,136866,12,G2,3,0,89b8802513b7153c
12,88313,112302,89593,114307,94976,120789,95936,121894,G2,The MongolZ,7,5,3,2,34850,13250,31750,24050,18950,12900,full,full,104271,8,G2,3,0,89b8802513b7153c
13,95936,121894,107927,136931,112285,141968,112733,142504,G2,The MongolZ,8,5,2,3,4000,4000,4800,4600,3400,3400,pistol,pistol,246629,9,G2,2,0,89b8802513b7153c
14,112733,142504,114013,144431,116722,147708,117170,148246,G2,The MongolZ,9,5,2,3,18650,10400,20100,2000,17750,0,full,eco,63936,9,G2,2,0,89b8802513b7153c
15,117170,148246,118450,150361,127959,161702,128407,162240,G2,The MongolZ,10,5,2,3,18950,22700,23900,24550,12400,22450,full,full,165320,1,G2,2,0,89b8802513b7153c
16,128407,162240,129687,164398,137175,173287,137623,173844,G2,The MongolZ,11,5,2,3,25550,15350,25600,10950,13800,6650,full,semi,135723,1,G2,2,0,89b8802513b7153c
17,139607,176638,140887,178658,147232,186382,147680,186943,G2,The MongolZ,11,6,2,3,30450,25700,25400,27200,6000,22050,full,full,119715,8,The MongolZ,3,0,89b8802513b7153c
18,147680,186943,148960,188931,152226,193092,152674,193637,G2,The MongolZ,11,7,2,3,31750,21200,25200,28400,24500,11350,full,full,75546,7,The MongolZ,3,0,89b8802513b7153c
19,155205,197538,156485,199455,163845,208243,164293,208759,G2,The MongolZ,11,8,2,3,20350,28450,23400,29500,18300,10250,full,full,131521,12,The MongolZ,3,0,89b8802513b7153c
20,164293,208759,165573,210828,169422,215502,169870,216019,G2,The MongolZ,11,9,2,3,12550,35650,7000,29300,3100,19000,semi,full,82844,8,The MongolZ,3,0,89b8802513b7153c
21,169870,216019,171150,218172,179131,227679,179579,228216,G2,The MongolZ,12,9,2,3,25150,34400,24950,29050,24100,24600,full,full,143255,9,G2,2,0,89b8802513b7153c
22,179579,228216,180859,230222,187321,237914,187769,238451,G2,The MongolZ,12,10,2,3,19000,17800,24000,18600,17300,17600,full,force-buy,119149,8,The MongolZ,3,0,89b8802513b7153c
23,187769,238451,189049,240442,190868,242771,191316,243317,G2,The MongolZ,12,11,2,3,14100,19450,4550,29550,4550,16650,eco,full,53075,8,The MongolZ,3,0,89b8802513b7153c
24,194167,247443,195447,249406,203206,258767,203206,258767,G2,The MongolZ,13,11,2,3,19200,9050,24400,31750,23800,19100,full,full,139126,9,G2,2,0,89b8802513b7153c
1,217,319,7275,9417,9523,12077,9971,12608,G2,The MongolZ,1,0,3,2,4000,4000,4550,4350,3450,3350,pistol,pistol,143827,8,G2,3,0,2b62c64f76b4b07b
2,9971,12608,11251,14637,17138,21834,17586,22365,G2,The MongolZ,2,0,3,2,18300,10750,19950,10400,17550,10400,semi,force-buy,112855,8,G2,3,0,2b62c64f76b4b07b
3,17586,22365,18866,24412,21580,27717,22028,28266,G2,The MongolZ,3,0,3,2,19100,12950,24650,3500,13500,3100,full,eco,65467,8,G2,3,0,2b62c64f76b4b07b
4,22028,28266,23308,30134,31835,40424,32283,40982,G2,The MongolZ,3,1,3,2,23350,24350,27150,24800,5300,23400,full,full,148720,1,The MongolZ,2,0,2b62c64f76b4b07b
5,32283,40982,33563,42844,40669,51569,41117,52116,G2,The MongolZ,3,2,3,2,25050,19350,29600,25100,16250,5100,full,full,129503,9,The MongolZ,2,0,2b62c64f76b4b07b
6,43408,55364,44688,57191,51594,65239,52042,65776,G2,The MongolZ,4,2,3,2,19300,32000,7450,27150,6850,16400,semi,full,120794,7,G2,3,0,2b62c64f76b4b07b
7,54026,68474,55306,70285,61765,78201,62213,78736,G2,The MongolZ,5,2,3,2,32050,29000,30300,26050,18850,25050,full,full,118984,8,G2,3,0,2b62c64f76b4b07b
8,62213,78736,63493,80709,70154,88782,70602,89312,G2,The MongolZ,6,2,3,2,30950,16950,30450,8750,23100,8650,full,semi,122886,7,G2,3,0,2b62c64f76b4b07b
9,70602,89312,71882,91483,77056,97602,77504,98142,G2,The MongolZ,7,2,3,2,26750,26100,31050,26550,10300,24650,full,full,101406,7,G2,3,0,2b62c64f76b4b07b
10,79488,101193,80768,103102,86697,110279,87145,110827,G2,The MongolZ,8,2,3,2,35750,22550,30000,23550,22650,22250,full,full,111143,8,G2,3,0,2b62c64f76b4b07b
11,87145,110827,88425,112720,95129,120931,95577,121492,G2,The MongolZ,9,2,3,2,30650,17600,30150,18500,10700,17500,full,force-buy,123595,7,G2,3,0,2b62c64f76b4b07b
12,95577,121492,96857,123576,99548,126947,100508,128055,G2,The MongolZ,9,3,3,2,39050,21000,31200,21700,22550,20500,full,full,66727,9,The MongolZ,2,0,2b62c64f76b4b07b
